id,title,price,currency,brand,url,image,in_stock,source,country,scraped_at,processor,gpu,ram_gb,storage,screen_size
99790101,TP-LINK TL-SM321B-2,1895.0,EUR,,https://www.ldlc.com/fiche/PB00563464.html,https://media.ldlc.com/r150/ld/products/00/06/05/37/LD0006053737.jpg,True,ldlc,France,2026-01-02T16:46:37.536335,,,,,
09924570,TP-LINK TL-SM331T,3295.0,EUR,,https://www.ldlc.com/fiche/PB00651649.html,https://media.ldlc.com/r150/ld/products/00/06/18/30/LD0006183061.jpg,True,ldlc,France,2026-01-02T16:46:37.537335,,,,,
60364958,TP-LINK TL-SM5110-LR V1,4695.0,EUR,,https://www.ldlc.com/fiche/PB00503054.html,https://media.ldlc.com/r150/ld/products/00/05/96/50/LD0005965083.jpg,True,ldlc,France,2026-01-02T16:46:37.538335,,,,,
85698929,TP-Link TL-SM5220-1M,4995.0,EUR,,https://www.ldlc.com/fiche/PB00651651.html,https://media.ldlc.com/r150/ld/products/00/06/18/30/LD0006183085.jpg,True,ldlc,France,2026-01-02T16:46:37.538335,,,,,
90162074,TP-LINK TL-SM5310-T,6995.0,EUR,,https://www.ldlc.com/fiche/PB00651650.html,https://media.ldlc.com/r150/ld/products/00/06/18/30/LD0006183077.jpg,True,ldlc,France,2026-01-02T16:46:37.539337,,,,,
17777595,TP-LINK FC311B-2,3395.0,EUR,,https://www.ldlc.com/fiche/PB00651658.html,https://media.ldlc.com/r150/ld/products/00/06/18/31/LD0006183114.jpg,False,ldlc,France,2026-01-02T16:46:37.540335,,,,,
17096495,TP-Link SM5220-3M,5995.0,EUR,,https://www.ldlc.com/fiche/PB00651652.html,https://media.ldlc.com/r150/ld/products/00/06/18/30/LD0006183089.jpg,True,ldlc,France,2026-01-02T16:46:37.541340,,,,,
04156871,TP-LINK FC311A-2,2995.0,EUR,,https://www.ldlc.com/fiche/PB00651659.html,https://media.ldlc.com/r150/ld/products/00/06/18/31/LD0006183118.jpg,False,ldlc,France,2026-01-02T16:46:37.541340,,,,,
00486640,TP-LINK FC311B-20,3495.0,EUR,,https://www.ldlc.com/fiche/PB00624359.html,https://media.ldlc.com/r150/ld/products/00/06/14/84/LD0006148448.jpg,False,ldlc,France,2026-01-02T16:46:37.543303,,,,,
03316021,TRENDNet TEG-MGBS10D3,5095.0,EUR,,https://www.ldlc.com/fiche/PB00535571.html,https://media.ldlc.com/r150/ld/products/00/06/00/16/LD0006001682.jpg,True,ldlc,France,2026-01-02T16:46:37.544303,,,,,
99116153,TRENDnet TFC-PGSFP,6494.0,EUR,,https://www.ldlc.com/fiche/PB00265822.html,https://media.ldlc.com/r150/ld/products/00/05/21/66/LD0005216680_2.jpg,True,ldlc,France,2026-01-02T16:46:37.545340,,,,,
99141568,TRENDnet TI-S24052,17995.0,EUR,,https://www.ldlc.com/fiche/PB00610549.html,https://media.ldlc.com/r150/ld/products/00/06/12/98/LD0006129894.jpg,True,ldlc,France,2026-01-02T16:46:37.546303,,,,,
10257930,TRENDnet TI-S48048,39795.0,EUR,,https://www.ldlc.com/fiche/PB00610548.html,https://media.ldlc.com/r150/ld/products/00/06/12/98/LD0006129876.jpg,True,ldlc,France,2026-01-02T16:46:37.547318,,,,,
56857629,TRENDnet TPE-104GS,1595.0,EUR,,https://www.ldlc.com/fiche/PB00532960.html,https://media.ldlc.com/r150/ld/products/00/05/99/76/LD0005997615.jpg,True,ldlc,France,2026-01-02T16:46:37.547318,,,,,
76169030,TRENDnet TPE-113GI,2495.0,EUR,,https://www.ldlc.com/fiche/PB00136591.html,https://media.ldlc.com/r150/ld/products/00/01/15/13/LD0001151375_2.jpg,True,ldlc,France,2026-01-02T16:46:37.548300,,,,,
60832621,TRENDnet TPE-115GI,2995.0,EUR,,https://www.ldlc.com/fiche/PB00162957.html,https://media.ldlc.com/r150/ld/products/00/01/52/24/LD0001522494_2.jpg,True,ldlc,France,2026-01-02T16:46:37.549300,,,,,
03871703,TRENDnet TPE-119GI,5995.0,EUR,,https://www.ldlc.com/fiche/PB00390452.html,https://media.ldlc.com/r150/ld/products/00/05/74/94/LD0005749423_1.jpg,True,ldlc,France,2026-01-02T16:46:37.550300,,,,,
31277086,TRENDnet TPE-147GI,8995.0,EUR,,https://www.ldlc.com/fiche/PB00390454.html,https://media.ldlc.com/r150/ld/products/00/05/74/94/LD0005749471_1.jpg,True,ldlc,France,2026-01-02T16:46:37.550300,,,,,
03984603,TRENDnet TPE-215GI,5495.0,EUR,,https://www.ldlc.com/fiche/PB00390382.html,https://media.ldlc.com/r150/ld/products/00/05/74/91/LD0005749135_1.jpg,True,ldlc,France,2026-01-02T16:46:37.551306,,,,,
75665786,TRENDnet TPE-219GI,6995.0,EUR,,https://www.ldlc.com/fiche/PB00668342.html,https://media.ldlc.com/r150/ld/products/00/06/21/44/LD0006214446.jpg,True,ldlc,France,2026-01-02T16:46:37.552292,,,,,
24334054,TRENDnet TPE-319GI,8495.0,EUR,,https://www.ldlc.com/fiche/PB00572906.html,https://media.ldlc.com/r150/ld/products/00/06/06/88/LD0006068828.jpg,True,ldlc,France,2026-01-02T16:46:37.553292,,,,,
71126712,Ubiquiti DIN Rail Mount,1850.0,EUR,,https://www.ldlc.com/fiche/PB00699188.html,https://media.ldlc.com/r150/ld/products/00/06/26/94/LD0006269457.jpg,True,ldlc,France,2026-01-02T16:46:37.553292,,,,,
78802765,Ubiquiti GPON C+ Optical Transceiver (UF-GP-C+),10995.0,EUR,,https://www.ldlc.com/fiche/PB00536521.html,https://media.ldlc.com/r150/ld/products/00/06/00/34/LD0006003414.jpg,True,ldlc,France,2026-01-02T16:46:37.554292,,,,,
53084620,Ubiquiti PoE Adapter (U-PoE),1395.0,EUR,,https://www.ldlc.com/fiche/PB00684160.html,https://media.ldlc.com/r150/ld/products/00/06/24/31/LD0006243128.jpg,True,ldlc,France,2026-01-02T16:46:37.555292,,,,,
85602367,Ubiquiti PoE+ Adapter (U-PoE+),2495.0,EUR,,https://www.ldlc.com/fiche/PB00684154.html,https://media.ldlc.com/r150/ld/products/00/06/24/31/LD0006243110.jpg,True,ldlc,France,2026-01-02T16:46:37.556292,,,,,
83425249,Ubiquiti PoE+ Adapter (UACC-POE++-10G),4595.0,EUR,,https://www.ldlc.com/fiche/PB00699321.html,https://media.ldlc.com/r150/ld/products/00/06/27/00/LD0006270009.jpg,True,ldlc,France,2026-01-02T16:46:37.557293,,,,,
10464072,Ubiquiti PoE++ Adapter (U-PoE++),3995.0,EUR,,https://www.ldlc.com/fiche/PB00684150.html,https://media.ldlc.com/r150/ld/products/00/06/24/30/LD0006243089.jpg,True,ldlc,France,2026-01-02T16:46:37.558297,,,,,
00984796,Ubiquiti POE-15-12W,1195.0,EUR,,https://www.ldlc.com/fiche/PB00200389.html,https://media.ldlc.com/r150/ld/products/00/03/41/97/LD0003419764_2.jpg,True,ldlc,France,2026-01-02T16:46:37.560291,,,,,
71415227,Ubiquiti POE-24-12W-G,1874.0,EUR,,https://www.ldlc.com/fiche/PB00200393.html,https://media.ldlc.com/r150/ld/products/00/03/41/97/LD0003419764_2_0003419775_0003419898.jpg,True,ldlc,France,2026-01-02T16:46:37.561295,,,,,
84108481,Ubiquiti POE-24-24W,1595.0,EUR,,https://www.ldlc.com/fiche/PB00200392.html,https://media.ldlc.com/r150/ld/products/00/03/41/97/LD0003419764_2_0003419775.jpg,True,ldlc,France,2026-01-02T16:46:37.563295,,,,,
92621951,Ubiquiti POE-24-24W-G,1925.0,EUR,,https://www.ldlc.com/fiche/PB00440795.html,https://media.ldlc.com/r150/ld/products/00/05/84/63/LD0005846346_1.jpg,True,ldlc,France,2026-01-02T16:46:50.321685,,,,,
86269702,Ubiquiti POE-24-30W,2095.0,EUR,,https://www.ldlc.com/fiche/PB00536526.html,https://media.ldlc.com/r150/ld/products/00/06/00/34/LD0006003467.jpg,True,ldlc,France,2026-01-02T16:46:50.322724,,,,,
79866938,Ubiquiti POE-24-AF5X,2294.0,EUR,,https://www.ldlc.com/fiche/PB00315774.html,https://media.ldlc.com/r150/ld/products/00/05/59/77/LD0005597713_2.jpg,True,ldlc,France,2026-01-02T16:46:50.323722,,,,,
42846045,Ubiquiti POE-48-24W,1895.0,EUR,,https://www.ldlc.com/fiche/PB00315776.html,https://media.ldlc.com/r150/ld/products/00/05/59/77/LD0005597758_2.jpg,True,ldlc,France,2026-01-02T16:46:50.324681,,,,,
97127915,Ubiquiti POE-48-24W-G,2095.0,EUR,,https://www.ldlc.com/fiche/PB00273143.html,https://media.ldlc.com/r150/ld/products/00/03/41/97/LD0003419764_2_0003419775_0003419898_0005351405.jpg,True,ldlc,France,2026-01-02T16:46:50.325725,,,,,
58621383,Ubiquiti POE-48-24W-WH,1795.0,EUR,,https://www.ldlc.com/fiche/PB00572947.html,https://media.ldlc.com/r150/ld/products/00/06/06/91/LD0006069134.jpg,True,ldlc,France,2026-01-02T16:46:50.326723,,,,,
38106986,Ubiquiti POE-50-60W,3895.0,EUR,,https://www.ldlc.com/fiche/PB00315775.html,https://media.ldlc.com/r150/ld/products/00/05/59/77/LD0005597728_2.jpg,True,ldlc,France,2026-01-02T16:46:50.327725,,,,,
56486673,Ubiquiti UACC-CM-RJ45-1G,2095.0,EUR,,https://www.ldlc.com/fiche/PB00532203.html,https://media.ldlc.com/r150/ld/products/00/05/99/60/LD0005996008.jpg,True,ldlc,France,2026-01-02T16:46:50.327725,,,,,
96509581,Ubiquiti UACC-CM-RJ45-MG,8995.0,EUR,,https://www.ldlc.com/fiche/PB00669654.html,https://media.ldlc.com/r150/ld/products/00/06/21/77/LD0006217736.jpg,True,ldlc,France,2026-01-02T16:46:50.328728,,,,,
98066153,Ubiquiti UACC-OM-MM-10G-D-2,5695.0,EUR,,https://www.ldlc.com/fiche/PB00591751.html,https://media.ldlc.com/r150/ld/products/00/06/10/59/LD0006105977.jpg,True,ldlc,France,2026-01-02T16:46:50.329738,,,,,
48816903,Ubiquiti UACC-OM-MM-1G-D2,2595.0,EUR,,https://www.ldlc.com/fiche/PB00549788.html,https://media.ldlc.com/r150/ld/products/00/06/03/09/LD0006030941.jpg,True,ldlc,France,2026-01-02T16:46:50.330719,,,,,
42442414,Ubiquiti UF-MM-10G-20 (Lot de 20),44995.0,EUR,,https://www.ldlc.com/fiche/PB00691452.html,https://media.ldlc.com/r150/ld/products/00/06/28/42/LD0006284247.jpg,True,ldlc,France,2026-01-02T16:46:50.331727,,,,,
53537944,Ubiquiti UFiber AE (UF-AE),3495.0,EUR,,https://www.ldlc.com/fiche/PB00458284.html,https://media.ldlc.com/r150/ld/products/00/05/87/76/LD0005877633_1.jpg,True,ldlc,France,2026-01-02T16:46:50.331727,,,,,
07554981,Ubiquiti Unify DAC-SFP10-0.5M,1995.0,EUR,,https://www.ldlc.com/fiche/PB00707530.html,https://media.ldlc.com/r150/ld/products/00/06/26/97/LD0006269723_0006284215.jpg,True,ldlc,France,2026-01-02T16:46:50.332720,,,,,
39073036,Ubiquiti Unify UDC-1,2150.0,EUR,,https://www.ldlc.com/fiche/PB00263139.html,https://media.ldlc.com/r150/ld/products/00/05/15/62/LD0005156209_2.jpg,True,ldlc,France,2026-01-02T16:46:50.333727,,,,,
07754691,Ubiquiti PoE+ Adapter (UACC-POE+-2.5G),2425.0,EUR,,https://www.ldlc.com/fiche/PB00699288.html,https://media.ldlc.com/r150/ld/products/00/06/26/98/LD0006269870.jpg,False,ldlc,France,2026-01-02T16:46:50.334721,,,,,
11093118,Ubiquiti Adapter AC 210W,9895.0,EUR,,https://www.ldlc.com/fiche/PB00699286.html,https://media.ldlc.com/r150/ld/products/00/06/26/98/LD0006269864.jpg,False,ldlc,France,2026-01-02T16:46:50.334721,,,,,
11508289,Ubiquiti Pro Max 16 Rack Mount,5495.0,EUR,,https://www.ldlc.com/fiche/PB00699164.html,https://media.ldlc.com/r150/ld/products/00/06/26/94/LD0006269413.jpg,False,ldlc,France,2026-01-02T16:46:50.335720,,,,,
67178424,Ubiquiti Instant PoE 802.3af Indoor (INS-3AF-I-G),2895.0,EUR,,https://www.ldlc.com/fiche/PB00237298.html,https://media.ldlc.com/r150/ld/products/00/04/63/32/LD0004633298_2.jpg,False,ldlc,France,2026-01-02T16:46:50.336724,,,,,
22232172,Ubiquiti Instant PoE 802.3af Outdoor (INS-3AF-O-G),2795.0,EUR,,https://www.ldlc.com/fiche/PB00237300.html,https://media.ldlc.com/r150/ld/products/00/04/63/33/LD0004633303_2.jpg,False,ldlc,France,2026-01-02T16:46:50.337725,,,,,
72297937,Ubiquiti UACC-OM-SM-10G-D-2,11495.0,EUR,,https://www.ldlc.com/fiche/PB00669655.html,https://media.ldlc.com/r150/ld/products/00/06/21/77/LD0006217750.jpg,False,ldlc,France,2026-01-02T16:46:50.338720,,,,,
43130471,Ubiquiti UACC-OM-SM-1G-S2,3495.0,EUR,,https://www.ldlc.com/fiche/PB00537957.html,https://media.ldlc.com/r150/ld/products/00/05/26/36/LD0005263688_2_0006006149.jpg,False,ldlc,France,2026-01-02T16:46:50.339683,,,,,
07370583,Ubiquiti Unify DAC-SFP10-3M,4295.0,EUR,,https://www.ldlc.com/fiche/PB00699266.html,https://media.ldlc.com/r150/ld/products/00/06/26/97/LD0006269723.jpg,False,ldlc,France,2026-01-02T16:46:50.340682,,,,,
33878025,Zyxel Mini-GBIC SFP-SX 91-010-204001B,10395.0,EUR,,https://www.ldlc.com/fiche/PB00718451.html,https://media.ldlc.com/r150/ld/products/00/06/30/79/LD0006307906.jpg,True,ldlc,France,2026-01-02T16:46:50.340682,,,,,
89083994,Zyxel PoE12-30W,4995.0,EUR,,https://www.ldlc.com/fiche/PB00621656.html,https://media.ldlc.com/r150/ld/products/00/06/14/27/LD0006142710.jpg,True,ldlc,France,2026-01-02T16:46:50.342728,,,,,
97909174,TEXTORM Câble Direct-Attach (DAC) SFP+ 10G (HP/ARUBA) - 1 M,1996.0,EUR,,https://www.ldlc.com/fiche/PB00582623.html,https://media.ldlc.com/r150/ld/products/00/06/08/54/LD0006085448.jpg,True,ldlc,France,2026-01-02T16:47:03.567659,,,,,
43197112,TEXTORM Câble Direct-Attach (DAC) SFP+ 10G - 1 m,1795.0,EUR,,https://www.ldlc.com/fiche/PB00582627.html,https://media.ldlc.com/r150/ld/products/00/06/08/54/LD0006085448_0006085502.jpg,True,ldlc,France,2026-01-02T16:47:03.568700,,,,,
37775363,TEXTORM Câble Direct-Attach (DAC) SFP+ 10G - 2 M,2295.0,EUR,,https://www.ldlc.com/fiche/PB00582629.html,https://media.ldlc.com/r150/ld/products/00/06/08/54/LD0006085448_0006085502_0006085506.jpg,True,ldlc,France,2026-01-02T16:47:03.569706,,,,,
81908278,TEXTORM Câble Direct-Attach (DAC) SFP+ 10G - 5 M,3295.0,EUR,,https://www.ldlc.com/fiche/PB00582630.html,https://media.ldlc.com/r150/ld/products/00/06/08/54/LD0006085448_0006085502_0006085506_0006085509.jpg,True,ldlc,France,2026-01-02T16:47:03.570700,,,,,
99669756,TEXTORM Câble Direct-Attach (DAC) SFP+ 10G - 50 cm,1495.0,EUR,,https://www.ldlc.com/fiche/PB00582628.html,https://media.ldlc.com/r150/ld/products/00/06/08/54/LD0006085448_0006085502_0006085504.jpg,True,ldlc,France,2026-01-02T16:47:03.571704,,,,,
21050696,TEXTORM Module Transceiver SFP+ 10G BASE-T,5995.0,EUR,,https://www.ldlc.com/fiche/PB00582611.html,https://media.ldlc.com/r150/ld/products/00/06/08/81/LD0006088173.jpg,True,ldlc,France,2026-01-02T16:47:03.571704,,,,,
63140260,TEXTORM Module Transceiver SFP+ 10G BASE-T pour switch HP/ARUBA,6995.0,EUR,,https://www.ldlc.com/fiche/PB00582610.html,https://media.ldlc.com/r150/ld/products/00/06/08/81/LD0006088175.jpg,True,ldlc,France,2026-01-02T16:47:03.572702,,,,,
26340834,TEXTORM Transceiver optique SFP 1G BASE-SR (550 M),1495.0,EUR,,https://www.ldlc.com/fiche/PB00582592.html,https://media.ldlc.com/r150/ld/products/00/06/08/53/LD0006085310.jpg,True,ldlc,France,2026-01-02T16:47:03.573695,,,,,
56693870,TEXTORM Transceiver optique SFP+ 10G BASE-LR (20 KM),3494.0,EUR,,https://www.ldlc.com/fiche/PB00582609.html,https://media.ldlc.com/r150/ld/products/00/06/08/53/LD0006085363_0006085422.jpg,True,ldlc,France,2026-01-02T16:47:03.574695,,,,,
06737072,TEXTORM Transceiver optique SFP+ 10G BASE-LR pour switch HP/ARUBA (300 M),3995.0,EUR,,https://www.ldlc.com/fiche/PB00582608.html,https://media.ldlc.com/r150/ld/products/00/06/08/53/LD0006085363_0006085371_0006085419.jpg,True,ldlc,France,2026-01-02T16:47:03.575695,,,,,
51857470,TEXTORM Transceiver optique SFP+ 10G BASE-SR (300 M),2295.0,EUR,,https://www.ldlc.com/fiche/PB00582594.html,https://media.ldlc.com/r150/ld/products/00/06/08/53/LD0006085363.jpg,True,ldlc,France,2026-01-02T16:47:03.575695,,,,,
71326942,TEXTORM Transceiver optique SFP+ 10G BASE-SR pour switch HP/ARUBA (300 M),2495.0,EUR,,https://www.ldlc.com/fiche/PB00582596.html,https://media.ldlc.com/r150/ld/products/00/06/08/53/LD0006085363_0006085371.jpg,True,ldlc,France,2026-01-02T16:47:03.576696,,,,,
56679174,Cisco GLC-SX-MMD,36995.0,EUR,,https://www.ldlc.com/fiche/PB00170432.html,https://media.ldlc.com/r150/ld/products/00/01/20/80/LD0001208097_2_0001621810.jpg,True,ldlc,France,2026-01-02T16:47:03.577699,,,,,
69978728,Cisco MGBSX1,14995.0,EUR,,https://www.ldlc.com/fiche/PB00090530.html,https://media.ldlc.com/r150/ld/products/00/01/20/15/LD0001201559_2.jpg,True,ldlc,France,2026-01-02T16:47:03.578702,,,,,
30049469,Cisco SFP-10G-SR-S,53995.0,EUR,,https://www.ldlc.com/fiche/PB00197335.html,https://media.ldlc.com/r150/ld/products/00/03/34/12/LD0003341227_2.jpg,True,ldlc,France,2026-01-02T16:47:03.578702,,,,,
66933442,Cisco SFP-H10GB-CU3M=,10994.0,EUR,,https://www.ldlc.com/fiche/PB00179447.html,https://media.ldlc.com/r150/ld/products/00/02/05/90/LD0002059092_2.jpg,True,ldlc,France,2026-01-02T16:47:03.579694,,,10.0,10GB,
38067609,Cisco Small Business MGBLX1,22495.0,EUR,,https://www.ldlc.com/fiche/PB00117212.html,https://media.ldlc.com/r150/ld3/zoom/2011/LD0000910506.jpg,True,ldlc,France,2026-01-02T16:47:03.580695,,,,,
27825036,Cisco SFP-10G-LR=,429995.0,EUR,,https://www.ldlc.com/fiche/PB00222080.html,https://media.ldlc.com/r150/ld/products/00/04/11/92/LD0004119272_2.jpg,True,ldlc,France,2026-01-02T16:47:03.581695,,,,,
73692101,D-Link DEM-310GT,9494.0,EUR,,https://www.ldlc.com/fiche/PB00041838.html,https://media.ldlc.com/r150/ld3/zoom/2006/LD0000524072.jpg,True,ldlc,France,2026-01-02T16:47:03.581695,,,,,
58057000,D-Link DEM-311GT,6595.0,EUR,,https://www.ldlc.com/fiche/PB00033702.html,https://media.ldlc.com/r150/ld/products/00/01/20/59/LD0001205988_2.jpg,True,ldlc,France,2026-01-02T16:47:03.583660,,,,,
45329058,D-Link DGS-712,6494.0,EUR,,https://www.ldlc.com/fiche/PB00234660.html,https://media.ldlc.com/r150/ld/products/00/04/56/18/LD0004561849_2.jpg,True,ldlc,France,2026-01-02T16:47:03.583660,,,,,
23291296,D-Link DPE-101GI,3995.0,EUR,,https://www.ldlc.com/fiche/PB00198755.html,https://media.ldlc.com/r150/ld/products/00/05/55/00/LD0005550003_2.jpg,True,ldlc,France,2026-01-02T16:47:03.584660,,,,,
94269875,D-Link DPE-301GI,5795.0,EUR,,https://www.ldlc.com/fiche/PB00203147.html,https://media.ldlc.com/r150/ld/products/00/03/48/81/LD0003488115_2.jpg,True,ldlc,France,2026-01-02T16:47:03.585660,,,,,
33632827,D-Link DEM-CB100S,16495.0,EUR,,https://www.ldlc.com/fiche/PB00162951.html,https://media.ldlc.com/r150/ld/products/00/01/52/23/LD0001522374_2.jpg,False,ldlc,France,2026-01-02T16:47:03.586659,,,,,
39121416,D-Link DPE-301GS,5495.0,EUR,,https://www.ldlc.com/fiche/PB00234661.html,https://media.ldlc.com/r150/ld/products/00/04/56/18/LD0004561875_2.jpg,False,ldlc,France,2026-01-02T16:47:03.586659,,,,,
96033477,StarTech.com Module SFP+ GBIC compatible Cisco SFP-10G-SR,8895.0,EUR,,https://www.ldlc.com/fiche/PB00717618.html,https://media.ldlc.com/r150/ld/products/00/06/30/55/LD0006305540.jpg,True,ldlc,France,2026-01-02T16:47:03.587659,,,,,
73971365,HPE Networking Instant On 10G SFP+ LC SR MMF OM3 300m (R9D18A),8995.0,EUR,,https://www.ldlc.com/fiche/PB00498954.html,https://media.ldlc.com/r150/ld/products/00/05/95/37/LD0005953759.jpg,True,ldlc,France,2026-01-02T16:47:03.588659,,,,,
62048143,HPE Networking Instant On R9D16A,4295.0,EUR,,https://www.ldlc.com/fiche/PB00498960.html,https://media.ldlc.com/r150/ld/products/00/05/95/38/LD0005953841.jpg,True,ldlc,France,2026-01-02T16:47:03.589659,,,,,
11043981,HPE Networking J4858D,14995.0,EUR,,https://www.ldlc.com/fiche/PB00262304.html,https://media.ldlc.com/r150/ld/products/00/05/14/11/LD0005141154_2.jpg,True,ldlc,France,2026-01-02T16:47:03.589659,,,,,
14370449,HPE Networking J4859D,31495.0,EUR,,https://www.ldlc.com/fiche/PB00270277.html,https://media.ldlc.com/r150/ld/products/00/05/32/63/LD0005326339_2.jpg,True,ldlc,France,2026-01-02T16:47:03.590660,,,,,
33901416,HPE Networking J9150D,62995.0,EUR,,https://www.ldlc.com/fiche/PB00268692.html,https://media.ldlc.com/r150/ld/products/00/05/94/25/LD0005942533.jpg,True,ldlc,France,2026-01-02T16:47:03.591659,,,,,
48071038,Netgear AGM731F,14895.0,EUR,,https://www.ldlc.com/fiche/PB00025292.html,https://media.ldlc.com/r150/ld3/zoom/2005/LD0000466631.jpg,True,ldlc,France,2026-01-02T16:47:03.592659,,,,,
25969863,Netgear AGM732F,32495.0,EUR,,https://www.ldlc.com/fiche/PB00025290.html,https://media.ldlc.com/r150/ld3/zoom/2006/LD0000466627.jpg,True,ldlc,France,2026-01-02T16:47:03.592659,,,,,
17270753,QNAP CAB-DAC30M-SFPP,7495.0,EUR,,https://www.ldlc.com/fiche/PB00459148.html,https://media.ldlc.com/r150/ld/products/00/05/72/48/LD0005724821_1_0005881950.jpg,True,ldlc,France,2026-01-02T16:47:03.593659,,,,,
55778262,StarTech.com Câble réseau passif 1 m SFP+ 10 GbE à connexion directe twinax en cuivre compatible Cisco,6995.0,EUR,,https://www.ldlc.com/fiche/PB00214404.html,https://media.ldlc.com/r150/ld/products/00/03/81/97/LD0003819773_2.jpg,True,ldlc,France,2026-01-02T16:47:03.594659,,,10.0,10 Gb,
93811581,StarTech.com Câble réseau passif 2 m SFP+ 10 GbE à connexion directe twinax en cuivre compatible Cisco,7995.0,EUR,,https://www.ldlc.com/fiche/PB00214405.html,https://media.ldlc.com/r150/ld/products/00/03/81/97/LD0003819773_2_0003819813.jpg,True,ldlc,France,2026-01-02T16:47:03.595659,,,10.0,10 Gb,
43816071,StarTech.com Câble réseau passif SFP+ à connexion directe conforme aux normes MSA  avec cordon DAC Twinax de 7 m,16995.0,EUR,,https://www.ldlc.com/fiche/PB00477940.html,https://media.ldlc.com/r150/ld/products/00/05/91/82/LD0005918240_1.jpg,True,ldlc,France,2026-01-02T16:47:03.595659,,,,,
94784175,StarTech.com Module transmetteur Mini GBIC 1000BASE-SX compatible HP J4858C,6995.0,EUR,,https://www.ldlc.com/fiche/PB00268805.html,https://media.ldlc.com/r150/ld/products/00/05/27/69/LD0005276905_2.jpg,True,ldlc,France,2026-01-02T16:47:03.596660,,,,,
39175315,StarTech.com Module transmetteur Mini GBIC 1000BASE-SX compatible HP JD118B,7495.0,EUR,,https://www.ldlc.com/fiche/PB00477935.html,https://media.ldlc.com/r150/ld/products/00/05/91/81/LD0005918198_1.jpg,True,ldlc,France,2026-01-02T16:47:03.597660,,,,,
57175827,StarTech.com Module transmetteur Mini GBIC 1000BASE-SX compatible HP JD119B,6495.0,EUR,,https://www.ldlc.com/fiche/PB00477937.html,https://media.ldlc.com/r150/ld/products/00/05/91/82/LD0005918225_1.jpg,True,ldlc,France,2026-01-02T16:47:03.598660,,,,,
96925089,StarTech.com Module transmetteur Mini GBIC 1000BASE-T compatible HP J8177C,6995.0,EUR,,https://www.ldlc.com/fiche/PB00499488.html,https://media.ldlc.com/r150/ld/products/00/05/95/55/LD0005955566.jpg,True,ldlc,France,2026-01-02T16:47:03.599667,,,,,
99657202,StarTech.com Pack de 10 Modules transmetteurs Mini GBIC 1000BASE-T compatibles HP J8177C,35994.0,EUR,,https://www.ldlc.com/fiche/PB00499501.html,https://media.ldlc.com/r150/ld/products/00/05/95/56/LD0005955643.jpg,True,ldlc,France,2026-01-02T16:47:03.600665,,,,,
34398685,StarTech.com SFPC1110,7995.0,EUR,,https://www.ldlc.com/fiche/PB00231999.html,https://media.ldlc.com/r150/ld/products/00/04/47/55/LD0004475548_2.jpg,True,ldlc,France,2026-01-02T16:47:03.601661,,,,,
21315565,StarTech.com Module transmetteur SFP+ 10GBASE-LRM compatible HPE JD092B,24995.0,EUR,,https://www.ldlc.com/fiche/PB00675011.html,https://media.ldlc.com/r150/ld/products/00/06/23/20/LD0006232062.jpg,True,ldlc,France,2026-01-02T16:47:03.602663,,,10.0,10GB,
82885062,TP-LINK FC311A-20,3795.0,EUR,,https://www.ldlc.com/fiche/PB00624358.html,https://media.ldlc.com/r150/ld/products/00/06/14/84/LD0006148433.jpg,True,ldlc,France,2026-01-02T16:47:03.603661,,,,,
56209965,TP-LINK MC100CM,3695.0,EUR,,https://www.ldlc.com/fiche/PB00173332.html,https://media.ldlc.com/r150/ld/products/00/01/67/90/LD0001679032_2.jpg,True,ldlc,France,2026-01-02T16:47:03.604659,,,,,
07913119,TP-LINK MC110CS,3695.0,EUR,,https://www.ldlc.com/fiche/PB00103085.html,https://media.ldlc.com/r150/ld3/zoom/2010/LD0000783496.jpg,True,ldlc,France,2026-01-02T16:47:03.604659,,,,,
48070939,TP-LINK MC111CS,3495.0,EUR,,https://www.ldlc.com/fiche/PB00163000.html,https://media.ldlc.com/r150/ld/products/00/01/52/33/LD0001523389_2.jpg,True,ldlc,France,2026-01-02T16:47:03.605660,,,,,
97909174,TEXTORM Câble Direct-Attach (DAC) SFP+ 10G (HP/ARUBA) - 1 M,1996.0,EUR,,https://www.ldlc.com/fiche/PB00582623.html,https://media.ldlc.com/r150/ld/products/00/06/08/54/LD0006085448.jpg,True,ldlc,France,2026-01-02T16:47:18.525628,,,,,
43197112,TEXTORM Câble Direct-Attach (DAC) SFP+ 10G - 1 m,1795.0,EUR,,https://www.ldlc.com/fiche/PB00582627.html,https://media.ldlc.com/r150/ld/products/00/06/08/54/LD0006085448_0006085502.jpg,True,ldlc,France,2026-01-02T16:47:18.526613,,,,,
37775363,TEXTORM Câble Direct-Attach (DAC) SFP+ 10G - 2 M,2295.0,EUR,,https://www.ldlc.com/fiche/PB00582629.html,https://media.ldlc.com/r150/ld/products/00/06/08/54/LD0006085448_0006085502_0006085506.jpg,True,ldlc,France,2026-01-02T16:47:18.528620,,,,,
81908278,TEXTORM Câble Direct-Attach (DAC) SFP+ 10G - 5 M,3295.0,EUR,,https://www.ldlc.com/fiche/PB00582630.html,https://media.ldlc.com/r150/ld/products/00/06/08/54/LD0006085448_0006085502_0006085506_0006085509.jpg,True,ldlc,France,2026-01-02T16:47:18.529618,,,,,
